3715,"20727,20728,21080,21212,21213,21327,21495,21976,21987,22220,22221,22222,22223,22355,22382,22384,22437,22822,22965,47590B,84378,84380,84879,84987,84997C,84997D,85123A"
3716,"20914,21210,21211,21843,21974,21975,22138,22367,22416,22423,22617,22644,22697,22698,22699,22720,22898"
3717,"20970,20972,21212,21977,22083,22147,22273,22423,22508,22661,22666,22697,22698,22699,22720,22749,22750,22779,22907,22926,22927,22951,22960,22961,22966,22969,22978,22980,22989,22990,22993,84991"
3718,"21977,72351A,72351B,84991,85170C"
3719,"15036,21166,21174,21232,21755,21907,22413,22427,22501,22567,22649,22671,22776,37446,82484,82552,82599,82600,85152"
3720,"21069,21071,21658,21742,21754,22030,22120,22424,22819,22904,22926,71053,82552,84836"
3721,"21623,22171"
3722,"21929,21931,22411,85099B"
3723,"22021,22150,22262,22540,22555,22568,22622,22636,22808,22838,22894,22908,22957,22973,85206A"
3724,"22727,22844,22845,22848,35004B"
3725,"21326,22426,22558,22567,84970L,84970S"
3726,"20665,20676,20677,20681,20682,20684,20685,20686,21042,21078,21080,21086,21094,21126,21154,21246,21328,21524,21731,21915,21980,21981,21982,21985,21987,21988,21989,22029,22072,22236,22348,22350,22365,22367,22466,22567,22614,22615,22637,22740,22741,22898,22899,22904,40016,71101E,84625A,84821,85039A,85040A,85230E,85230G,POST"
3727,"21080,21212,21880,21883,21977,22027,22030,22549,22715,22904,22906,22907,22908,22961,23230,85015,85016"
3728,"20712,20749,20750,21563,21720,21723,21724,21725,21731,21746,21749,21832,22148,22252,22264,22332,22385,22431,22432,22433,22435,22437,22502,22514,22515,22517,22519,22520,22521,22522,22523,22524,22525,22526,22570,22631,22659,22693,22716,22745,22746,22747,22748,22900,22967,22971,22980,22988,22992,23230,84077,84199,84559A,84559B,85099B,85199L,85227"
3729,"21389,21459,21460,22192,22228,22229,22283,82484,85206A,C2"
3730,"21212,21259,22148,22241,22249,22251,22292,22507,22607,22720,22831,22843,22961,22969,35095B,35241,85053,85099B,85194L"
3731,"20712,20713,20719,20724,21035,21430,21559,21731,21930,21931,22352,22353,22355,22356,22383,22386,79321,84997A,84997B,84997C,84997D,85099B"
3732,"20725,20726,20728,20977,21034,21156,21577,21928,21931,21936,21973,22367,22371,22374,22382,22383,22384,22386,22411,22629,22631,22659,22662,22892,22898,22902,22993,23230,23232,84988,85099B,85099C"
3733,"22191,22192,22193,22423,22583,22584,22605,22691,22699,22725,22726,22727,22728,22729,22730,22926"
3734,"22666,22720,22722,22978,22980,22989,22993"
3735,"21730,22063,37449,37450"
3736,"15056N,20725,20829,21380,21456,21563,21672,21755,21949,22087,22262,22284,22411,22637,22645,22771,22805,35924,47580,84832,84997A,84997D,85188A,85205B"
3737,"20711,20712,20713,22379,22380,22381,22556,22582,22583,22584,22898,84375,POST"
3738,"21136,21918,22078,22082,22109,22190,22560,22616,22659,84879,85177,85178"
3739,"20726,20727,21559,22197,22383"
3740,"21524,21670,22825,22916,22918,22919,22920,22921,22925,22926,48187"
3741,"17003,18097C,20767,21465,21469,21470,21471,21479,21484,21669,21683,21876,21894,21896,21955,22037,22111,22212,22449,22450,22457,22477,22479,22534,22537,22548,22549,22585,22616,22691,22713,22834,22837,22900,22905,22916,22917,22918,22919,22920,22964,22966,47504K,48111,48188,79191C,84378,84380,84926E"
3742,M
3743,"22038,22051,22470,22694,22696,22704,22710,48194"
3744,"21625,21654,21662,21868,21925,21949,22084,22088,22197,22326,22349,22350,22604,22638,22726,22730,22760,22842,22843,22846,22911,22955,22993,46775D,47421,47566,79000,79030G,84945,84951A,84968C,85093,85094,85114B,85206A"
3745,"20828,20829,21231,21232,21700,21926,21927,22055,22064,22351,22384,22645,22646,22649,22890,37446"
3746,"16238,21452,21828,21830,22271,22331,22332,22333,22436,22437,22438,22518,22519,22526,22650,84375,85206A"
3747,"22363,22364"
3748,22960
3749,22625
3750,15056N
3751,22456
3752,85232A
3753,71477
3754,"22087,22178,22423,22697,22698,22699,22806,22893,84755,84879,84970L,84978"
3755,79191C
3756,79190B
3757,"22970,22971"
3758,35004B
3759,21621
3760,84663A
3761,22637
3762,22637
3763,22637
3764,22487
3765,21232
3766,"22960,22962"
3767,"22556,22632,22865"
3768,M
3769,"21908,21928,82581"
3770,"21430,21756,22423,22666"
3771,"18097C,21340"
3772,22423
3773,22501
3774,"20719,20724,20726,21452,21731,22668,22727,22748,22749,22844,22852,22892,22972,22975,22994,22997,22998,22999,23000,23003,23005,82484,84970S"
3775,"15056BL,15056N,20719,20726,20728,20972,21155,21424,21621,21622,21623,21781,21925,21949,22084,22148,22175,22380,22383,22399,22423,22434,22446,22447,22448,22449,22450,22451,22499,22505,22567,22611,22620,22621,22629,22662,22720,22727,22728,22780,22785,22837,22872,22894,22898,22939,22968,22980,22993,79000,84968A,84968C,84968D,84969"
3776,21495
3777,"21314,21442,21592,22229,22250,22265,22284,22285,22604,22745,22748,84459B,84949,85123A"
3778,"20854,20856,21258,21700,22138,22139,22510,22511,22557,22645,22996,22997,22998,37448,37501,47567B,84559B"
3779,"20725,21042,21212,21533,21535,21843,22197,22198,22232,22256,22257,22258,22348,22489,22491,22567,22666,22667,22670,22671,22672,22720,22722,22934"
3780,"20674,20675,20685,20914,21042,21155,21164,21217,21238,21239,21240,21242,21243,21245,21246,21469,21472,21679,21715,21718,21731,21743,21788,21789,21870,21874,21896,21907,21987,22021,22199,22200,22201,22202,22203,22204,22278,22296,22303,22328,22329,22378,22379,22381,22425,22426,22428,22430,22431,22433,22457,22485,22514,22515,22518,22519,22520,22521,22522,22523,22524,22525,22558,22605,22607,22628,22668,22669,22720,22840,22841,22842,22843,22844,22845,22852,22894,22895,22896,22897,22989,22993,35810A,47559B,47566B,47567B,47570B,47591D,48116,48138,79066K,84674,84836,84997C,84997D,85206A"
3781,"21658,22472"
3782,"20757,21034,21986,22426,22429,22470,22740,84799,84806A,84917,85066,85125,85144"
3783,"21034,21179,21181,21361,21363,21755,21756,22095,22117,22120,22200,22469,79331,79337,84952C,85114A,85169B,85169C"
3784,"21205,21381,21621,21818,22077,22084,22241,22469,22694,22776,79321,84459B,84763,85049C,85049D,85049F,85049G,85049H,85205B,85214"
3785,"21200,21201,21260,21621,21657,21658,21781,21791,21868,21899,22083,22084,22090,22093,22423,22443,22467,22487,22498,22499,22548,22550,22621,22624,22625,22651,22720,22726,22727,22728,22859,22957,22996,22998,37370,37495,47566,47589,47590B,79066K,82599,84562A,84597B,84597C,85053,85176"
3786,"22223,22697,22698,22699,22835,22907,84306,84596F,84817,84969,85092"
3787,"20711,20712,20713,21735,21929,21930,21931,22385,22386,22663,85099B,85099F"
3788,"22632,85099B"
3789,"21703,21868,21874,21875,21876,21890,21891,21892,22405,22406,22407,22424,22425,22620,22621,22665,22666,22720,22721,22722,22723,22840,22841,22842,22843,22844,22845,22978,22993,48138,79066K,84077,85136A"
3790,"10120,16237,20711,20713,21069,21080,21121,21122,21124,21135,21272,21383,21385,21621,21705,21868,21871,21875,21931,22147,22148,22175,22176,22219,22265,22271,22272,22273,22274,22334,22386,22438,22469,22470,22519,22520,22521,22522,22523,22524,22548,22551,22554,22559,22568,22569,22570,22613,22621,22624,22631,22659,22664,22745,22746,22747,22748,22804,22834,22991,84199,84520B,84828,85038,85066,85127,85146"
3791,"15036,16219,17003,21668,21669,21670,21671,21672,21673,22023,22024,22025,22027,22029,22037,22191,22192,22193,22419,22420,22421,22467,22670,22672,22674,22675,22676,22677,22678,22679,22680,22681,22682,22683,22684,22685,22686,22772,22774,22775,44092B,44092C,82552,84849A"
3792,"20961,20996,21174,21328,21382,21889,21890,21891,21892,22077,22079,22081,22191,22442,22467,22557,22559,22561,22620,22621,22624,22625,22652,22665,22666,22720,22721,22722,22723,22740,22838,22839,22840,22841,22842,22843,22894,22895,22897,22898,22904,22907,22908,22939,22960,22961,22962,22963,22965,22966,22978,22980,22989,22993,23000,23003,47599A,47599B,84380,84536A,84536B,85049G"
3793,"20694,20699,20704,20705,20718,21116,21181,21564,21623,21625,21903,21907,21908,21932,21933,21934,21935,21937,22021,22090,22117,22138,22247,22248,22249,22250,22254,22256,22257,22258,22261,22262,22270,22423,22429,22470,22498,22567,22804,22861,22912,22913,22914,35471D,35912B,35913B,82494L,84879,84974,85059,85124B,85124C,85205B,85206A,90000A,90000B,90000D,90014B,90016B,90018B,90024C,90024F,90026B,90026C,90026D,90063A,90064A,90065A,90143,90147,90148,90160C,90160D,90184C,90191"
3794,"20658,20669,20719,21383,21424,21426,21428,21430,22021,22131,22355,22436,22439,22440,22507,22562,22563,22564,22999,47591D,84218,84226,84462,84559B,84596F,85049C,85049D,85049F,85049G,85206A,M"
3795,"17091A,17091J,17107D,20829,21163,21497,21498,22077,22268,22624,22625,22626,22720,22932,22937,22967,23231,35638A,82582,84947,85049G,85071B,85123A"
3796,"20726,20727,20979,20986,21067,21080,21094,21238,21326,21407,21425,21666,21849,22180,22227,22282,22296,22333,22349,22479,84989A,85040A,85078,85176"
3797,"20914,21212,21259,21272,21314,21316,21385,21390,21391,21421,21422,21430,21531,21533,21535,21539,21654,21658,21717,21755,22077,22078,22156,22161,22168,22178,22200,22202,22203,22217,22224,22294,22297,22335,22361,22362,22424,22425,22427,22429,22464,22487,22558,22625,22720,22722,22776,22777,22778,22784,22789,22799,22957,22978,22980,22993,35241,35809A,35810A,71038,72780,82483,85061W,85062,85130C,85131A,85169A,85169D,85206A,85232A"
3798,"21527,21528,22024,22037,22084,22109,22139,22514,22515,22516,22517,22518,22519,22520,22521,22522,22523,22524,22525,22605,22606,22607,22619,22623,22659,22713,22891,22900,22922,22969,22970,22971,37370"
3799,"21164,21166,21175,21181,21231,21232,21523,21524,21874,21877,82552,82578,82580,82581,84029G,85152"
3800,"21499,22112,22168,22251,22360,22430,22457,22720,22797,22858,22860,22933,22957,85066"
3801,"22424,22425,22427,22456,22488,84879"
3802,"20724,21980,22252,22326,22328,22398,22720,22893,22907,22962,22969,85040A,85230E,85230G,POST"
3803,21137
3804,"21156,21165,21166,21175,21181,21212,21213,21231,21232,21907,21908,21976,21977,22059,22063,22064,22067,22222,22223,22294,22367,22396,22398,22399,22403,22417,22624,22626,22629,22644,22646,22649,22659,22720,22890,22891,22900,22915,22951,22962,22963,22964,22966,22978,22993,22994,22995,22997,22998,22999,23000,23002,23003,23004,23005,35961,37448,37500,37501,47591D,82582,84378,84380,84596B,84836,84991,84992,85152"
3805,"21166,21181,21731,22779,85152"
3806,21749
3807,"20685,20717,20719,20725,20979,21035,21058,21122,21195,21208,21209,21239,21240,21245,21390,21481,21485,21508,21509,21559,21672,21684,21843,21936,21947,21949,21975,22024,22077,22078,22088,22131,22148,22188,22192,22243,22292,22326,22328,22329,22333,22352,22355,22366,22383,22384,22417,22466,22480,22482,22487,22505,22553,22613,22629,22630,22663,22666,22667,22668,22754,22755,22757,22819,22908,22961,22964,35961,84406B,84459B,84970L,84992,84997B,84997D,85099F,85194L"
3808,"20713,20724,21080,21210,21715,21987,21988,21989,22026,22150,22303,22331,22332,22334,22411,22423,22437,22557,22653,22743,22779,22780,22814,22832,22846,22848,22849,22895,22908,22931,22935,22948,22956,22966,22967,22984,22989,22992,22993,47591D,84978,84987,85099B"
3809,"21658,22151,22156,22427,22469,22855,84970S,84978"
3810,"21704,21790,21917,22725,22726,84508A,84691"
3811,"21086,21088,21987,22349,22350,22631,22659,22892,22894,22993,84796B,POST"
3812,"20685,20725,20970,20972,21164,21166,21174,21584,21588,21592,21749,21754,21903,21907,22120,22271,22272,22273,22274,22379,22381,22384,22518,22519,22666,22740,22741,22749,22750,22751,22846,22896,82551,82552,82582,82599,82600,85152"
3813,"22084,22198,22427,22502,22631,22677,22679,22681,22685,22686,22722,22932,22933,22934,22960,22972,22973,22975,22976,22988"
3814,"20685,20750,21080,21121,21122,21124,21125,21218,21354,21498,21500,21527,21531,21844,21906,21914,21915,21980,21984,22073,22138,22139,22366,22457,22472,22473,22550,22637,22646,22649,22662,22666,22667,22851,22937,23231,37448,48129,48184,84509A,84520B,84987,POST"
3815,22423
3816,22727
3817,"21731,21833,22041,22442,22443,22466,22467,22692,22858,22859,84077,85206A"
3818,"22912,22913,22914,84949,85150"
3819,22360
3820,85180A
3821,75049L
3822,22220
3823,"21137,22228,22231,22271,22273,22320,22423,22637,22697,22698,22857,22957,62096A,72741,82494L,85187,85206A"
3824,"10135,20682,20775,21080,21121,21212,21498,21735,21790,21843,21878,21917,21918,22045,22138,22139,22296,22367,22382,22416,22417,22418,22423,22492,22493,22551,22606,22613,22617,22619,22623,22629,22634,22635,22667,22720,22937,22961,22962,22963,22964,23230,23233,84836,84988,84997C,84997D,85066"
3825,"20713,20718,20974,20975,21034,21078,21080,21212,21213,21328,21329,21382,21428,21621,21622,21625,21906,21912,21928,21975,21977,21985,22047,22083,22084,22127,22200,22247,22249,22286,22291,22315,22358,22406,22417,22470,22499,22555,22558,22611,22623,22644,22646,22667,22668,22669,22697,22698,22699,22745,22746,22747,22748,22786,22821,22851,22907,22921,22960,22961,48138,48184,48194,84050,84459B,84520B,84991"
3826,22625
3827,"20829,20886,21069,21071,21354,21746,21747,21912,21967,21980,21981,21982,21983,21985,21986,22077,22084,22129,22148,22149,22150,22248,22249,22250,22417,22418,22438,22520,22521,22522,22523,22530,22531,22534,22536,22538,22541,22543,22547,22550,22614,22615,22619,22621,22722,22745,22748,22807,22808,22844,22857,22951,22961,22969,22972,22974,22989,72351A,72351B,79000,85172,85175,85177"
3828,"21181,21668,21669,21670,21671,21672,21673,22169,22170,22171,22191,22193,22424,22425,22429,22625,22720,22722,22829,22832,22838,22839,22846,22849,22917,22919,22920,22960,84879"
3829,"20712,20719,20750,20973,21700,21931,22148,22302,22303,22355,22423,22568,22583,22585,22636,22665,22748,22960,22961,22973,22991,POST"
3830,"20972,21106,21107,21355,21356,21358,21408,21651,21974,22128,22224,22423,22478,22585,22697,22698,22699,22915,72807A,84884A,84987"
3831,M
3832,M
3833,"21703,21891,22148,22620,22629,22860,79321,85206A"
3834,"22282,22354,22857,22861,22891,22957,23231,POST"
3835,"10133,15056BL,18098C,20679,20754,20765,20777,20914,21027,21031,21135,21156,21158,21159,21161,21164,21165,21166,21181,21212,21272,21329,21380,21430,21485,21524,21576,21577,21682,21683,21738,21739,21812,21843,21889,21890,21899,21902,21993,22111,22112,22139,22173,22219,22245,22272,22292,22295,22326,22328,22378,22413,22436,22440,22471,22472,22474,22482,22491,22495,22558,22560,22619,22623,22629,22637,22659,22667,22690,22721,22722,22723,22745,22746,22747,22748,22749,22750,22753,22754,22755,22756,22757,22758,22759,22766,22835,22912,22913,22914,22926,22949,22966,47591D,48187,79000,82482,82494L,84029G,84406B,84987,84991,85014A,85014B,85034A,85053,85123A,85152,85231B,85231G"
3836,22215
3837,"21507,21509,21899,21900,21901,21912,22029,22045,22367,22550,22551,22561,22585,22605,22606,22607,22622,22623,22625,22708,22899,22916,22917,22918,22919,22920,22921,22925,22926,22927,22928,23231,23232"
3838,"21462,21755,22139,22171,22668,22760,22804,48138,82483,82486"
3839,47591D
3840,"21314,21619,21736,21820,22139,22294,22295,22604,22699,22791,22792,22971"
3841,"20931,20969,20970,21106,21107,21111,21112,21204,21231,21232,21704,21790,21888,21975,22059,22090,22189,22271,22272,22273,22274,22283,22367,22417,22443,22505,22548,22550,22568,22569,22570,22645,22646,22650,22665,22666,22723,22742,22743,22744,22799,22822,22898,22899,22938,22960,22961,22964,22965,22966,22968,22993,47591D,84375,84898F,84971S,84991,85123A"
3842,"21116,21523"
3843,"15060B,20682,20684,20686,20749,20750,21506,21509,21829,22024,22027,22031,22299,22318,22325,22434,22435,22436,22437,22439,22440,22441,22442,22443,22492,22858,22957,23230,82484,85014A,85014B,90057"
3844,"21313,21314,22423,22692,22698,22726,22996,22998,22999,23006,84879"
3845,"22215,22236,22776,22964"
3846,"21137,22041"
3847,84755
3848,85099B
3849,"21212,21749,21936,21937,21975,22084,22138,22334,22652,22961,22978,22980,22993,47599A,84992"
3850,22973
3851,85170D
3852,"20685,21121,21122,21124,21621,21623,22306,22507,22690,22766,22779,22780,22904,22990,84988"
3853,"22996,22998,23006"
3854,22053
3855,"21844,22151,22773,22805,84978"
3856,"10002,20674,20675,20676,20677,20681,20682,20725,20728,21042,21156,21561,21826,21830,21833,22131,22326,22328,22367,22382,22383,22384,22431,22432,22433,22508,22554,22555,22556,22557,22898,22933,22934,22998,47567B,47591D,72800E,84569B,84997A,84997B,84997C,84997D,85205B"
3857,22993
3858,22933
3859,"21380,21975,21976,21977,22129,22220,22244,22245,22248,22250,22251,22260,22261,22262,22285,22291,22292,22720,22933"
3860,"21212,22090,22379,22380,22381,22995,22996,22997,22998,47310M,79302M,79321"
3861,"20828,22202,22270,22332,22743,22759,22845,22846,22966,47481,71270,84596B,84596F"
3862,"21231,22666,22720,22722,22851,22907,22960,22961,22966,22969,22978,22980,22989,84378,84380"
3863,"21313,21922,22185,22228,22250,22291,22302,22303,22349,22605,22607,22813,22895,22896,22908,84946,84978"
3864,"20726,21704,21731,22139,22301,22302,22303,22324,22367,22380,22382,22460,22472,22474,22492,22568,22570,22629,22630,22653,22654,22662,22664,22969,47591D,84997A,84997B,84997D"
3865,"21317,21473,21527,21528,21533,21534,21621,21626,21843,21929,21930,22084,22090,22411,22499,22558,22799,22831,22900,22925,22926,22927,22971,22988,71038,85099B,85099C,85099F"
3866,"15036,17012B,22025,22027,22467,22718,22817,22900,22916,22917,22918,22919,22920,22921,22970,22995"
3867,"21754,22470,22829,82482,82483,82486,82494L,82567,90209B,90209C"
3868,"21174,21903,22371,22458,22477,22489,22605,22606,22607"
3869,"21212,21213,21231,21232,21873,21875,22059,22083,22173,22267,22268,22367,22719,22897,22898,22993,22997,47580,82483,82486,84050,84978,84992"
3870,"20828,22088,22089,22090,79337"
3871,"85064,85065"
3872,"20978,21064,21467,21828,22316,22440,72741,84876B"
3873,"22061,22501,37447,37448,85066"
3874,"21212,21871,21878,21915,22149,22150,22191,22300,22301,22558,22607,22616,22659,22713,22720,22726,22727,22729,22781,22970,22973,22978,22980,22985,22988,22991,23231,23233"
3875,"20725,20971,20972,21035,21041,21155,21166,21169,21175,21181,21212,21216,21217,21218,21231,21259,21260,21527,21531,21535,21592,21621,21623,21658,21745,21843,21876,21916,21977,22073,22084,22087,22088,22090,22115,22139,22151,22174,22178,22199,22203,22302,22315,22363,22406,22424,22427,22429,22430,22456,22487,22501,22502,22505,22509,22558,22568,22569,22570,22624,22625,22630,22635,22692,22697,22698,22699,22704,22705,22720,22722,22726,22727,22776,22781,22788,22824,22831,22832,22840,22846,22851,22894,22895,22896,22897,22898,22907,22908,22926,22927,22938,22939,22960,22966,22968,22970,22974,22977,22986,22988,22989,22993,23231,37446,37449,47566,47566B,82482,82484,82486,82599,84378,84380,84978,84991,85014B,85123A"
3876,"21833,22087,22196,22457,22501,37446,37447,37448,48194,84997C,84997D"
3877,"21260,21466,21467,21617,21618,21661,21662,21901,21902,21906,22349,22425,22482,22494,22761,22841,22842,22843,22844,22847,22980,46776B,47503H,48111,48188,84819,84926A,85059"
3878,"21878,21907,21916,22076,22083,22084,22090,22115,22357,22358,22380,22382,22383,22385,22423,22662,22663,22664,22665,22670,22672,22674,22699,22721,22723,22745,22748,22779,22780,22951,22961,22966,22993,47590A,47590B,48138"
3879,"20914,21169,21174,21175,21749,21908,22120,22328,22382,22423,22467,22520,22521,22522,22523,22558,22606,22607,22781,22801,22804,22813,22894,22896,22898,22939,22971,22988,84378,84380,85123A"
3880,"20679,20682,20914,20975,20979,20983,21212,21216,21715,21716,21915,22094,22193,22309,22315,22329,22499,22558,22625,84378,85014B"
3881,"20971,21621,21878,21929,22084,22148,22273,22300,22301,22349,22350,22429,22568,22624,47566,85049G"
3882,"20971,21231,21232,21531,21533,21535,21539,21877,21980,22230,22245,22247,22250,22251,22260,22291,22303,22423,22470,22698,22699,22715,22720,22759,22789,22838,22851,22857,22858,22860,22861,22930,22933,22935,22937,22969,22975,22976,22977,22988,23233,37370,85177"
3883,"20914,22697,22698"
3884,"21165,21166,21169,21174,21175,21181,21534,21681,21907,22171,22173,22456,22467,22502,22784,22832,22926,22968,71053,82483,82486,82578,82600,84406B,84792,84840,85066,85123A,85152"
3885,"20727,20749,21232,21428,21519,21917,22174,22665,22667,22815,22957,22980,22993,22998,23000,23006,77101A,82484,84997A,85099B,85123A,85206A"
3886,"16235,21240,21931,21937,22084,22197,22270,22386,22518,22519,22813,22896"
3887,"22191,22423,22469,22470,22666,22699,22720,22776,22784,22857,37446,37448,37449,82552,82600,85123A"
3888,"21356,21385,21454,21455,21717,22148,22149,22228,22229,22251,22282,22283,22326,22327,22634,22635,22636,22808,22858,22859,22860,22861,84218,84452,85186A,85186C,85188A"
3889,"22231,22320,22423"
3890,"20713,20719,20723,21058,21080,21094,21154,21156,21210,21212,21238,21509,21669,21672,21918,21976,21987,21988,21989,22029,22245,22329,22356,22386,22416,22445,22489,22507,22558,22625,22629,22652,22653,22714,22898,22960,22961,22962,22963,22984,84380,84997D,85099B,85099F"
3891,"20755,20756,20757,20766,21035,21071,21078,21080,21385,21428,21430,21534,21535,21584,21588,21609,21613,21700,21832,21931,21990,21992,21993,22079,22082,22083,22084,22085,22086,22197,22411,22461,22639,22645,22646,22740,22741,22743,22744,22753,22754,22755,22759,22789,22851,22895,22906,22907,22908,22969,22989,22993,22997,22998,35972,84535B,84596B,84836,85019A,85099B,90160A,90160C,90186B,M"
3892,22379
3893,"21669,21672,21916,22077,22676,22677,22679,22680,22683,22771,22773"
3894,"20668,20735,20972,21051,21054,21213,21363,21638,21669,21672,21935,22021,22212,22273,22274,22457,22498,22566,22721,22725,22751,22755,22758,22953,22994,22995,22996,22997,22998,22999,23000,23002,23004,23006,47594B,79321,85017C,85099F,85176,85178"
3895,"16014,16015,16016,20748,20828,21034,21114,21164,21169,21232,21313,21314,21318,21319,21390,21414,21415,21447,21448,21523,21664,21666,21735,21908,22102,22103,22161,22162,22163,22216,22281,22291,22294,22296,22300,22301,22304,22305,22358,22423,22460,22469,22470,22583,22584,22585,22697,22698,22699,22726,22727,22728,22813,22970,22988,35004G,35971,35972,71459,82599,84741C,84879,84945,84950,85038,85040A,85040B,85062,85123A,85124B,85124C,85187,85197,85202,85203,85204,85205B,85206A"
3896,"16169M,17084A,17084N,20752,20754,20886,21066,21070,21167,21179,21313,21871,21877,22047,22139,22151,22212,22219,22294,22621,22665,22666,22834,22867,22892,22926,23231,72799C,72801C,72801D,82011A,82011C,82095,84029G,84406B,84429A,84818,84820,84912A,84971S,85040A,85175,85184C,85214"
3897,"20983,22628"
3898,"21790,21791,22548,22549"
3899,"21564,21754,22659,85099F"
3900,"20713,20724,20725,20728,21499,21500,21754,21756,21868,21870,22024,22029,22035,22037,22045,22174,22355,22356,22382,22383,22384,22423,22467,22661,22662,22692,22704,22708,22726,22727,22729,22781,22814,22820,22895,22896,22898,22925,22926,22939,22986,22998,22999,23000,23231,23232,23233,47590A,47590B,48188,48194,71459"
3901,"20713,21930,22385,85099C"
3902,"17084N,20754,20832,21135,21285,21360,21364,21621,21820,22041,22147,22149,22185,22318,22470,22488,22694,22993,51014C,84925D"
3903,"15056BL,15056N,15056P,22129,22148,22241,22261,22262,22283,22350,22605,22607,22624,22858,22860,22967,85014B"
3904,"35004B,84078A"
3905,"21733,22197,22302,22303,22423,22624,22625,22804,22840,22841,22842,22843,22846,37449,85123A"
3906,"20977,21210,21212,21231,21621,21878,21888,21889,21906,21912,21914,22057,22059,22084,22138,22418,22501,22559,22561,22617,22646,22666,22720,22722,22776,22777,22778,22849,22924,22930,22935,22937,22948,22960,22966,22969,22978,22980,37446,37449,84077"
3907,"20978,20979,21498,21499,21500,21829,21830,21889,21967,21980,21985,22129,22148,22150,22382,22421,22491,22548,22560,22561,22607,22614,22616,22704,22714,22740,22741,22745,22746,22747,22748,22820,22829,22983,22985,22992,84077,84406B,85014A,85014B"
3908,"22426,22427,22429,22720,22722,22843"
3909,"20728,21218,21843,22047,22348,22423,22567,22662,22708,22727,22730,22779,22780,22913,22914,22985,23230,48138,48187,48194,82486,84879,85014A,85014B"
3910,"20728,21915,21936,21937,21975,22720,22838,22840,22842,22938,22957,22960,22967,71459,84970L,84970S,84978,84991,84992"
3911,"22960,22961"
3912,"22284,22469,22771,22788,35637A,35637C,82482,84050"
3913,22197
3914,22197
3915,"20712,21156,21704,21791,21826,21914,21915,21930,22138,22367,22493,22560,22617,22964,22966,47518F,84375"
3916,"21915,22630,22652,22665,22698,22721,22767,22768,22779,22780,22803,22813,22815,22849,22957,22961,22967,22993,23233"
3917,"21231,21232,21494,21625,21626,21975,22064,22138,22367,22381,22617,47591D"
3918,"20974,20975,22147,22149,22431,22432,22502,22514,22515,22516,22517,22518,22519,22520,22521,22522,22523,22524,22525,22551,22556,22557,22560,22561,22622,22749,22750,22751,22991,22992,84077"
3919,"21407,21523,22219,22456,37500,48184,85152"
3920,"20685,20978,21042,21115,21527,21622,21706,21844,22072,22553,22554,22660,22698,22699,22727,48185"
3921,"20717,20718,21114,21407,21428,21454,21980,22079,22227,22228,22229,22595,22597,22602,22855,22902,22994,22995,22997,23004,82581,85049E,85129D,85187,85199L,85199S"
3922,"21207,21380,22084,22333,47599A"
3923,"15036,21164,21181,21381,21382,21454,21455,21470,22138,22139,22228,22743,82095"
3924,21326
3925,"20655,20726,20733,20829,21110,21166,21327,21445,21470,21671,21672,22090,22171,22281,22352,22355,22770,22772,84509A,84510A,84832,84849D,85185B,85188A"
3926,"17012C,17012F,20749,20750,20847,20848,20851,21155,21164,21166,21175,21181,21497,21524,21688,21692,21693,21695,21868,21896,21904,21905,21908,22070,22084,22090,22111,22117,22327,22350,22358,22426,22427,22441,22507,22558,22666,22667,22691,22697,22698,22699,22720,22722,22759,22835,48129,48138,48173C,48184,48185,48187,48194,72351A,72351B,72802C,72803A,72807C,82551,82567,84974,85053,85152,85169C,85169D,85170C"
3927,"22077,22178,22423,22424,22425,22697,22698"
3928,"21527,37370"
3929,"16156S,16161P,20669,20718,21114,21495,21497,21498,21499,21500,21506,21508,21509,21668,21669,21673,22024,22027,22028,22029,22040,22046,22048,22457,22488,22716,22717,22718,22776,22814,22819,22983,22984,22985,82581,85099B"
3930,"21155,21210,21216,21217,21218,21523,22120,22366,22457,22485,22784,22846,22848,22896,22960,22961,48138,84078A,84509A,84988"
3931,"20675,20676,20713,20719,20724,20726,20727,20728,20749,20750,20754,21039,21041,21042,21058,21059,21060,21063,21156,21238,21240,21328,21329,21428,21430,21670,21671,21672,21673,21931,21935,21980,21981,21982,21983,21985,21986,22077,22078,22079,22081,22082,22196,22197,22244,22245,22248,22249,22266,22367,22379,22383,22385,22411,22419,22420,22421,22467,22663,22666,22667,22722,22723,22753,22754,22895,22896,22897,22899,22904,35920,47559B,47566,47566B,47567B,47591D,85099B,85123A,85187,85194S,85199S,85202"
3932,"20685,20749,20931,20934,21285,21563,21564,21773,22457,22485,22693,22759,22807,22822,48184,48194,84970S,85172,85175"
3933,"21621,22129,22424,22429,22583,22584,22726,22727,22729,22730,22804,22813,22838,22841,22842,22843,22858,22860,22967,22980,22993,48138,48194,82483,82486,84879,85053,85123A"
3934,72232
3935,"21340,21430,22777,47566"
3936,"16156S,16161U,21068,21078,21179,21497,21506,21507,21509,21586,21592,21888,21916,21931,22023,22024,22026,22028,22035,22037,22047,22048,22097,22188,22385,22563,22564,22613,22616,22659,22713,22715,22716,22777,22778,22815,22817,22851,22858,22859,22860,22861,22907,22908,22957,22966,22971,22978,22983,22988,23230,84466,84968A,84968C,84968D,84968F,84969,85227"
